game_id,date,month,day,year,home_id,home_name,home_score,away_id,away_name,away_score,venue_full_name,is_postseason,season,season_type,home_win_pct,home_point_diff,home_recent_win_pct,home_recent_point_diff,away_win_pct,away_point_diff,away_recent_win_pct,away_recent_point_diff,home_playoff_wins,away_playoff_wins,playoff_wins,home_win_badness,away_win_badness,home_point_diff_badness,away_point_diff_badness,home_badness,away_badness,team_badness,total_points,scoring_mean,scoring_std,ideal_scoring,scoring_badness,actual_margin,team_quality,competitiveness,uncompetitiveness,scoring_entertainment,team_quality_weight,competitiveness_weight,scoring_weight,actual_watchability,uncompetitiveness_weight,team_weight,actual_slop,slop_percentile,watchability_percentile
360909124,2016-09-10 00:15:00+00:00,9,10,2016,24,Cardinals,4,8,Brewers,3,Busch Stadium,0,2016,2,,,,,,,,,0,0,0,,,,,,,,7,,,,,1,,,,,,,,,,,,,
400838060,2016-09-10 01:40:00+00:00,9,10,2016,29,Diamondbacks,6,26,Giants,7,Chase Field,0,2016,2,,,,,,,,,0,0,0,,,,,,,,13,,,,,1,,,,,,,,,,,,,
360909103,2016-09-10 02:05:00+00:00,9,10,2016,3,Angels,1,13,Rangers,2,Angel Stadium,0,2016,2,,,,,,,,,0,0,0,,,,,,,,3,,,,,1,,,,,,,,,,,,,
400838059,2016-09-10 02:05:00+00:00,9,10,2016,11,Athletics,2,12,Mariners,3,Oakland Coliseum,0,2016,2,,,,,,,,,0,0,0,,,,,,,,5,,,,,1,,,,,,,,,,,,,
360909125,2016-09-10 02:40:00+00:00,9,10,2016,25,Padres,1,27,Rockies,4,Petco Park,0,2016,2,,,,,,,,,0,0,0,,,,,,,,5,,,,,3,,,,,,,,,,,,,
360910114,2016-09-10 17:05:00+00:00,9,10,2016,14,Blue Jays,3,2,Red Sox,2,Rogers Centre,0,2016,2,0.0,-10.0,0.0,-10.0,1.0,10.0,1.0,10.0,0,0,0,1.0,0.0,1.0,0.0,,,,5,,,,,1,,,,,,,,,,,,,
360910118,2016-09-10 17:05:00+00:00,9,10,2016,18,Astros,2,16,Cubs,1,Daikin Park,0,2016,2,0.0,-2.0,0.0,-2.0,1.0,2.0,1.0,2.0,0,0,0,1.0,0.0,0.7,0.30000000000000004,,,,3,,,,,1,,,,,,,,,,,,,
360910111,2016-09-10 20:05:00+00:00,9,10,2016,11,Athletics,3,12,Mariners,14,Oakland Coliseum,0,2016,2,0.0,-1.0,0.0,-1.0,1.0,1.0,1.0,1.0,0,0,0,1.0,0.0,0.6,0.4,,,,17,,,,,11,,,,,,,,,,,,,
360910110,2016-09-10 20:30:00+00:00,9,10,2016,10,Yankees,5,30,Rays,1,Yankee Stadium,0,2016,2,1.0,2.0,1.0,2.0,0.0,-2.0,0.0,-2.0,0,0,0,0.0,1.0,0.30000000000000004,0.7,,,,6,,,,,4,,,,,,,,,,,,,
360910120,2016-09-10 23:05:00+00:00,9,10,2016,20,Nationals,3,22,Phillies,0,Nationals Park,0,2016,2,1.0,1.0,1.0,1.0,0.0,-1.0,0.0,-1.0,0,0,0,0.0,1.0,0.4,0.6,,,,3,,,,,3,,,,,,,,,,,,,
360910123,2016-09-10 23:05:00+00:00,9,10,2016,23,Pirates,7,17,Reds,8,PNC Park,0,2016,2,0.0,-1.0,0.0,-1.0,1.0,1.0,1.0,1.0,0,0,0,1.0,0.0,0.6,0.4,,,,15,,,,,1,,,,,,,,,,,,,
360910115,2016-09-10 23:10:00+00:00,9,10,2016,15,Braves,4,21,Mets,3,Center Parc Stadium,0,2016,2,0.0,-2.0,0.0,-2.0,1.0,2.0,1.0,2.0,0,0,0,1.0,0.0,0.7,0.30000000000000004,,,,7,,,,,1,,,,,,,,,,,,,
360910128,2016-09-10 23:10:00+00:00,9,10,2016,28,Marlins,0,19,Dodgers,5,Marlins Park,0,2016,2,1.0,3.0,1.0,3.0,0.0,-3.0,0.0,-3.0,0,0,0,0.0,1.0,0.19999999999999996,0.8,,,,5,,,,,5,,,,,,,,,,,,,
360910104,2016-09-10 23:10:00+00:00,9,10,2016,4,White Sox,5,7,Royals,6,Rate Field,0,2016,2,1.0,5.0,1.0,5.0,0.0,-5.0,0.0,-5.0,0,0,0,0.0,1.0,0.0,1.0,,,,11,,,,,1,,,,,,,,,,,,,
360910106,2016-09-10 23:10:00+00:00,9,10,2016,6,Tigers,3,1,Orioles,11,Comerica Park,0,2016,2,1.0,1.0,1.0,1.0,0.0,-1.0,0.0,-1.0,0,0,0,0.0,1.0,0.4,0.6,,,,14,,,,,8,,,,,,,,,,,,,
360910109,2016-09-10 23:10:00+00:00,9,10,2016,9,Twins,2,5,Indians,1,Target Field,0,2016,2,0.0,-1.0,0.0,-1.0,1.0,1.0,1.0,1.0,0,0,0,1.0,0.0,0.6,0.4,,,,3,,,,,1,,,,,,,,,,,,,
360910124,2016-09-10 23:15:00+00:00,9,10,2016,24,Cardinals,5,8,Brewers,1,Busch Stadium,0,2016,2,1.0,1.0,1.0,1.0,0.0,-1.0,0.0,-1.0,0,0,0,0.0,1.0,0.4,0.6,,,,6,,,,,4,,,,,,,,,,,,,
360910129,2016-09-11 00:10:00+00:00,9,11,2016,29,Diamondbacks,3,26,Giants,11,Chase Field,0,2016,2,0.0,-1.0,0.0,-1.0,1.0,1.0,1.0,1.0,0,0,0,1.0,0.0,0.6,0.4,,,,14,,,,,8,,,,,,,,,,,,,
360910125,2016-09-11 00:40:00+00:00,9,11,2016,25,Padres,6,27,Rockies,3,Petco Park,0,2016,2,0.0,-3.0,0.0,-3.0,1.0,3.0,1.0,3.0,0,0,0,1.0,0.0,0.8,0.19999999999999996,,,,9,,,,,3,,,,,,,,,,,,,
360910103,2016-09-11 01:05:00+00:00,9,11,2016,3,Angels,5,13,Rangers,8,Angel Stadium,0,2016,2,0.0,-1.0,0.0,-1.0,1.0,1.0,1.0,1.0,0,0,0,1.0,0.0,0.6,0.4,,,,13,,,,,3,,0.41379310344827586,0.5862068965517242,0.7931034482758621,,,,,,,,,
360911110,2016-09-11 17:05:00+00:00,9,11,2016,10,Yankees,2,30,Rays,4,Yankee Stadium,0,2016,2,1.0,3.0,1.0,3.0,0.0,-3.0,0.0,-3.0,0,0,0,0.0,1.0,0.19999999999999996,0.8,,,,6,8.333333333333334,4.309839050785791,9.410793096029781,0.2688630537211586,2,,0.5333333333333333,0.4666666666666667,0.3333333333333333,,,,,,,,,
360911114,2016-09-11 17:07:00+00:00,9,11,2016,14,Blue Jays,8,2,Red Sox,11,Rogers Centre,0,2016,2,0.5,-4.5,0.5,-4.5,0.5,4.5,0.5,4.5,0,0,0,0.5,0.5,0.95,0.050000000000000044,,,,19,8.258064516129032,4.2580726620971285,9.322582681653314,0.9244252963511849,3,,0.41935483870967744,0.5806451612903225,1.0,,,,,,,,,
360911128,2016-09-11 17:10:00+00:00,9,11,2016,28,Marlins,3,19,Dodgers,0,Marlins Park,0,2016,2,0.5,-1.0,0.5,-1.0,0.5,1.0,0.5,1.0,0,0,0,0.5,0.5,0.6,0.4,,,,3,8.59375,4.599154024593598,9.743538506148399,0.6586864594651622,3,,0.4375,0.5625,0.03125,,,,,,,,,
360911106,2016-09-11 17:10:00+00:00,9,11,2016,6,Tigers,1,1,Orioles,3,Comerica Park,0,2016,2,0.5,-3.5,0.5,-3.5,0.5,3.5,0.5,3.5,0,0,0,0.5,0.5,0.85,0.15000000000000002,,,,4,8.424242424242424,4.630269316075895,9.581809753261398,0.5164595738923842,2,,0.5757575757575758,0.4242424242424242,0.18181818181818182,,,,,,,,,
360911115,2016-09-11 17:35:00+00:00,9,11,2016,15,Braves,3,21,Mets,10,Center Parc Stadium,0,2016,2,0.5,-0.5,0.5,-0.5,0.5,0.5,0.5,0.5,0,0,0,0.5,0.5,0.55,0.44999999999999996,,,,13,8.294117647058824,4.622274212422999,9.449686200164575,0.25545326990729456,7,,0.11764705882352941,0.8823529411764706,0.7647058823529411,,,,,,,,,
360911120,2016-09-11 17:35:00+00:00,9,11,2016,20,Nationals,3,22,Phillies,2,Nationals Park,0,2016,2,1.0,2.0,1.0,2.0,0.0,-2.0,0.0,-2.0,0,0,0,0.0,1.0,0.30000000000000004,0.7,,,,5,8.428571428571429,4.6227424651563345,9.584257044860513,0.3884199465276186,1,,1.0,0.0,0.2,,,,,,,,,
360911123,2016-09-11 17:35:00+00:00,9,11,2016,23,Pirates,0,17,Reds,8,PNC Park,0,2016,2,0.0,-1.0,0.0,-1.0,1.0,1.0,1.0,1.0,0,0,0,1.0,0.0,0.6,0.4,,,,8,8.333333333333334,4.591918366621329,9.481312924988666,0.05070205617998813,8,,0.1111111111111111,0.8888888888888888,0.5555555555555556,,,,,,,,,
360911104,2016-09-11 18:10:00+00:00,9,11,2016,4,White Sox,0,7,Royals,2,Rate Field,0,2016,2,0.5,2.0,0.5,2.0,0.5,-2.0,0.5,-2.0,0,0,0,0.5,0.5,0.30000000000000004,0.7,,,,2,8.324324324324325,4.528024183129216,9.45633037010663,0.7422647611778447,2,,0.5945945945945946,0.4054054054054054,0.0,,,,,,,,,
360911109,2016-09-11 18:10:00+00:00,9,11,2016,9,Twins,1,5,Indians,7,Target Field,0,2016,2,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0,0,0,0.5,0.5,0.5,0.5,,,,8,8.157894736842104,4.5827308970860035,9.303577461113605,0.039649657889282985,6,,0.15789473684210525,0.8421052631578947,0.5526315789473685,,,,,,,,,
360911124,2016-09-11 18:15:00+00:00,9,11,2016,24,Cardinals,1,8,Brewers,2,Busch Stadium,0,2016,2,1.0,2.5,1.0,2.5,0.0,-2.5,0.0,-2.5,0,0,0,0.0,1.0,0.25,0.75,,,,3,8.153846153846153,4.522100475724817,9.284371272777358,0.6192588677791147,1,,1.0,0.0,0.05128205128205128,,,,,,,,,
360911103,2016-09-11 19:35:00+00:00,9,11,2016,3,Angels,3,13,Rangers,2,Angel Stadium,0,2016,2,0.0,-2.0,0.0,-2.0,1.0,2.0,1.0,2.0,0,0,0,1.0,0.0,0.7,0.30000000000000004,,,,5,8.025,4.537521632356431,9.159380408089108,0.3430425163540508,1,,1.0,0.0,0.225,,,,,,,,,
360911111,2016-09-11 20:05:00+00:00,9,11,2016,11,Athletics,2,12,Mariners,3,Oakland Coliseum,0,2016,2,0.0,-6.0,0.0,-6.0,1.0,6.0,1.0,6.0,0,0,0,1.0,0.0,1.0,0.0,,,,5,7.951219512195122,4.505281453539808,9.077539875580074,0.3360608408064908,1,,1.0,0.0,0.21951219512195122,,,,,,,,,
