game_id,date,month,day,year,home_id,home_name,home_score,away_id,away_name,away_score,venue_full_name,is_postseason,season,season_type,home_win_pct,home_point_diff,home_recent_win_pct,home_recent_point_diff,away_win_pct,away_point_diff,away_recent_win_pct,away_recent_point_diff,home_playoff_wins,away_playoff_wins,playoff_wins,home_win_badness,away_win_badness,home_point_diff_badness,away_point_diff_badness,home_badness,away_badness,team_badness,total_points,scoring_mean,scoring_std,ideal_scoring,scoring_badness,actual_margin,team_quality,competitiveness,uncompetitiveness,scoring_entertainment,team_quality_weight,competitiveness_weight,scoring_weight,actual_watchability,uncompetitiveness_weight,team_weight,actual_slop,slop_percentile,watchability_percentile
400874530,2016-09-16 00:25:00+00:00,9,16,2016,2,Bills,31,20,Jets,37,Highmark Stadium (Old),0,2016,2,0.0,-6.0,0.0,-6.0,0.0,-1.0,0.0,-1.0,0,0,0,1.0,1.0,0.6,0.5166666666666666,,,,68,,,,,6,,,,,,,,,,,,,
400874529,2016-09-18 17:00:00+00:00,9,18,2016,19,Giants,16,18,Saints,13,MetLife Stadium,0,2016,2,1.0,1.0,1.0,1.0,0.0,-1.0,0.0,-1.0,0,0,0,0.0,1.0,0.4833333333333333,0.5166666666666666,,,,29,,,,,3,,,,,,,,,,,,,
400874487,2016-09-18 17:00:00+00:00,9,18,2016,23,Steelers,24,4,Bengals,16,Acrisure Stadium,0,2016,2,1.0,22.0,1.0,22.0,1.0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.1333333333333333,0.4833333333333333,,,,40,,,,,8,,,,,,,,,,,,,
400874518,2016-09-18 17:00:00+00:00,9,18,2016,28,Redskins,23,6,Cowboys,27,Northwest Stadium,0,2016,2,0.0,-22.0,0.0,-22.0,0.0,-1.0,0.0,-1.0,0,0,0,1.0,1.0,0.8666666666666667,0.5166666666666666,,,,50,,,,,4,,,,,,,,,,,,,
400874535,2016-09-18 17:00:00+00:00,9,18,2016,29,Panthers,46,25,49ers,27,Bank of America Stadium,0,2016,2,,,,,1.0,28.0,1.0,28.0,0,0,0,,0.0,,0.033333333333333326,,,,73,,,,,19,,,,,,,,,,,,,
400874512,2016-09-18 17:00:00+00:00,9,18,2016,5,Browns,20,33,Ravens,25,Huntington Bank Field,0,2016,2,0.0,-19.0,0.0,-19.0,1.0,6.0,1.0,6.0,0,0,0,1.0,0.0,0.8166666666666667,0.4,,,,45,,,,,5,,,,,,,,,,,,,
400874488,2016-09-18 17:00:00+00:00,9,18,2016,8,Lions,15,10,Titans,16,Ford Field,0,2016,2,1.0,4.0,1.0,4.0,0.0,-9.0,0.0,-9.0,0,0,0,0.0,1.0,0.43333333333333335,0.65,,,,31,,,,,1,,,,,,,,,,,,,
400874541,2016-09-18 17:00:00+00:00,9,18,2016,17,Patriots,31,15,Dolphins,24,Gillette Stadium,0,2016,2,1.0,2.0,1.0,2.0,0.0,-2.0,0.0,-2.0,0,0,0,0.0,1.0,0.4666666666666667,0.5333333333333333,,,,55,,,,,7,,,,,,,,,,,,,
400874549,2016-09-18 17:00:00+00:00,9,18,2016,34,Texans,19,12,Chiefs,12,Reliant Stadium,0,2016,2,1.0,9.0,1.0,9.0,1.0,6.0,1.0,6.0,0,0,0,0.0,0.0,0.35,0.4,,,,31,,,,,7,,,,,,,,,,,,,
400874514,2016-09-18 20:05:00+00:00,9,18,2016,14,Rams,9,26,Seahawks,3,Los Angeles Memorial Coliseum,0,2016,2,0.0,-28.0,0.0,-28.0,1.0,2.0,1.0,2.0,0,0,0,1.0,0.0,0.9666666666666667,0.4666666666666667,,,,12,,,,,6,,,,,,,,,,,,,
400874515,2016-09-18 20:05:00+00:00,9,18,2016,22,Cardinals,40,27,Buccaneers,7,State Farm Stadium,0,2016,2,0.0,-2.0,0.0,-2.0,1.0,7.0,1.0,7.0,0,0,0,1.0,0.0,0.5333333333333333,0.3833333333333333,,,,47,,,,,33,,,,,,,,,,,,,
400874526,2016-09-18 20:25:00+00:00,9,18,2016,7,Broncos,34,11,Colts,20,Empower Field at Mile High,0,2016,2,,,,,0.0,-4.0,0.0,-4.0,0,0,0,,1.0,,0.5666666666666667,,,,54,,,,,14,,,,,,,,,,,,,
400874525,2016-09-18 20:25:00+00:00,9,18,2016,13,Raiders,28,1,Falcons,35,Oakland Coliseum,0,2016,2,1.0,1.0,1.0,1.0,0.0,-7.0,0.0,-7.0,0,0,0,0.0,1.0,0.4833333333333333,0.6166666666666667,,,,63,,,,,7,,,,,,,,,,,,,
400874517,2016-09-18 20:25:00+00:00,9,18,2016,24,Chargers,38,30,Jaguars,14,SDCCU Stadium,0,2016,2,0.0,-6.0,0.0,-6.0,0.0,-4.0,0.0,-4.0,0,0,0,1.0,1.0,0.6,0.5666666666666667,,,,52,,,,,24,,,,,,,,,,,,,
400874545,2016-09-19 00:30:00+00:00,9,19,2016,16,Vikings,17,9,Packers,14,U.S. Bank Stadium,0,2016,2,1.0,9.0,1.0,9.0,1.0,4.0,1.0,4.0,0,0,0,0.0,0.0,0.35,0.43333333333333335,,,,31,,,,,3,,0.7931034482758621,0.2068965517241379,0.1724137931034483,,,,,,,,,
400874547,2016-09-20 00:30:00+00:00,9,20,2016,3,Bears,14,21,Eagles,29,Soldier Field,0,2016,2,0.0,-9.0,0.0,-9.0,1.0,19.0,1.0,19.0,0,0,0,1.0,0.0,0.65,0.18333333333333335,,,,43,45.266666666666666,15.861324320352391,49.231997746754764,0.07428352288309448,15,,0.2,0.8,0.43333333333333335,,,,,,,,,
400874551,2016-09-23 00:25:00+00:00,9,23,2016,17,Patriots,27,34,Texans,0,Gillette Stadium,0,2016,2,1.0,4.5,1.0,4.5,1.0,8.0,1.0,8.0,0,0,0,0.0,0.0,0.42500000000000004,0.3666666666666667,,,,27,45.193548387096776,15.60004135643815,49.09355872620631,0.6331792776852656,27,,0.06451612903225806,0.935483870967742,0.0967741935483871,,,,,,,,,
400874558,2016-09-25 17:00:00+00:00,9,25,2016,2,Bills,33,22,Cardinals,18,Highmark Stadium (Old),0,2016,2,0.0,-6.0,0.0,-6.0,0.5,15.5,0.5,15.5,0,0,0,1.0,0.5,0.6,0.2416666666666667,,,,51,44.18421052631579,15.04741203062326,47.9460635339716,0.02038458407878263,15,,0.21052631578947367,0.7894736842105263,0.6578947368421053,,,,,,,,,
400874610,2016-09-25 17:00:00+00:00,9,25,2016,9,Packers,34,8,Lions,27,Lambeau Field,0,2016,2,0.5,0.5,0.5,0.5,0.5,1.5,0.5,1.5,0,0,0,0.5,0.5,0.4916666666666667,0.475,,,,61,44.35897435897436,14.888157037491558,48.08101361834725,0.3137289972794366,7,,0.5128205128205128,0.4871794871794872,0.8717948717948718,,,,,,,,,
400874562,2016-09-25 17:00:00+00:00,9,25,2016,10,Titans,10,13,Raiders,17,Nissan Stadium,0,2016,2,0.5,-4.0,0.5,-4.0,0.5,-3.0,0.5,-3.0,0,0,0,0.5,0.5,0.5666666666666667,0.55,,,,27,44.648648648648646,14.976307615356657,48.39272555248781,0.6394834560523057,7,,0.4864864864864865,0.5135135135135135,0.08108108108108109,,,,,,,,,
400874613,2016-09-25 17:00:00+00:00,9,25,2016,4,Bengals,17,7,Broncos,29,Paycor Stadium,0,2016,2,0.5,-3.5,0.5,-3.5,1.0,14.0,1.0,14.0,0,0,0,0.5,0.0,0.5583333333333333,0.2666666666666667,,,,46,44.611111111111114,15.186982730102923,48.407856793636846,0.012489985286797345,12,,0.2777777777777778,0.7222222222222222,0.5555555555555556,,,,,,,,,
400874567,2016-09-25 17:00:00+00:00,9,25,2016,30,Jaguars,17,33,Ravens,19,EverBank Stadium,0,2016,2,0.0,-14.0,0.0,-14.0,1.0,5.5,1.0,5.5,0,0,0,1.0,0.0,0.7333333333333334,0.4083333333333333,,,,36,44.529411764705884,15.441454033665249,48.3897752731222,0.27522906766949085,2,,0.8823529411764706,0.11764705882352944,0.29411764705882354,,,,,,,,,
400874565,2016-09-25 17:00:00+00:00,9,25,2016,15,Dolphins,30,5,Browns,24,Hard Rock Stadium,0,2016,2,0.0,-4.5,0.0,-4.5,0.0,-12.0,0.0,-12.0,0,0,0,1.0,1.0,0.575,0.7,,,,54,44.24242424242424,15.588518016135913,48.13955374645822,0.06822864747102331,6,,0.6363636363636364,0.36363636363636365,0.696969696969697,,,,,,,,,
400874615,2016-09-25 17:00:00+00:00,9,25,2016,29,Panthers,10,16,Vikings,22,Bank of America Stadium,0,2016,2,1.0,19.0,1.0,19.0,1.0,6.0,1.0,6.0,0,0,0,0.0,0.0,0.18333333333333335,0.4,,,,32,44.625,15.679758885572104,48.54493972139303,0.426903127418792,12,,0.28125,0.71875,0.28125,,,,,,,,,
